d1,d2,label
1.22230707,7.556268721,2
0.853126599,8.348822554,2
1.369506459,8.340756735,2
7.881540177,-6.531081002,1
1.164318327,8.103166151,2
3.258095501,4.298263355,0
1.579249531,7.01481958,2
-0.029240531,-6.193371069,4
-0.008631184,-5.892566296,4
-0.089229238,-5.507154445,4
1.537931044,7.959487538,2
0.644911545,7.196419777,2
0.499466734,8.416719573,2
4.365716364,-3.786042681,3
0.107126457,-6.030951004,4
4.256453695,-3.728112201,3
8.237124624,-7.097258257,1
3.78449218,4.567661032,0
0.681255423,7.367892404,2
8.180094377,-6.385752148,1
7.579583974,-6.806004502,1
0.251480103,7.129526246,2
3.909027899,3.718625054,0
1.262140557,7.288002334,2
7.857022802,-6.996973709,1
4.712124946,4.429267242,0
8.162231012,-7.474514154,1
0.334982964,-5.904274205,4
4.585910645,-3.96852152,3
4.003120977,3.617053402,0
1.287425309,7.79519523,2
0.198496628,-5.278480807,4
8.347090332,-6.52161512,1
3.775498546,-2.855824389,3
7.832476182,-7.302007012,1
0.1154439,7.635416203,2
8.360699171,-6.754938435,1
8.041455012,-7.059695062,1
8.01903875,-6.499455364,1
7.751461494,-6.25074039,1
4.548557807,-3.021034818,3
7.681220065,-6.308546461,1
8.101415507,-6.731764709,1
9.169957792,-7.067735223,1
-0.189401795,-6.399412097,4
1.056714763,8.266846266,2
4.271527625,-4.662896817,3
3.342717213,3.739154133,0
4.68204045,-4.448889476,3
0.843201951,8.608571696,2
3.238690447,4.008770603,0
3.331037232,3.827622102,0
4.801239937,-3.384368742,3
4.099845344,-3.422729934,3
2.956666688,3.902483984,0
1.229249127,7.026140334,2
8.117070494,-6.605850983,1
-0.229428148,-5.686702202,4
4.029642985,3.431308601,0
7.662628685,-6.707809849,1
4.183713197,-3.767134165,3
4.08012438,3.248698038,0
0.8800897,-6.327707454,4
0.126372182,-5.416410809,4
4.417038971,-4.266683539,3
0.972858199,8.029035131,2
-0.380263139,-5.654862106,4
4.4122323,-3.127663973,3
0.85303519,7.614811067,2
4.02449417,-4.295217776,3
8.531960524,-6.55566349,1
8.294128842,-6.629299091,1
-0.861542785,-6.214044981,4
8.253252939,-6.203105979,1
8.884960343,-6.637710216,1
4.262441992,-3.447612313,3
3.003742516,3.940507922,0
3.533898305,4.840204683,0
-0.327877109,-6.090274203,4
1.435840278,8.586609741,2
3.633334909,3.542953773,0
-0.189129229,-6.047087043,4
4.227965059,3.64962187,0
4.99085575,3.677178001,0
1.362314874,7.686378913,2
0.453346228,-5.953456461,4
7.803865039,-6.634346446,1
0.837839227,-6.467995324,4
4.31077058,-2.874771104,3
7.432407584,-7.058536411,1
4.357084306,-3.863513114,3
8.472557806,-6.825799424,1
8.268227175,-6.795623971,1
3.620322343,3.543219977,0
3.621846513,3.923831685,0
7.635653986,-6.797569678,1
1.136058212,8.353393569,2
4.587320942,-4.235537072,3
4.23145809,-3.690270286,3
3.866750869,3.258677807,0
1.279544056,7.938287422,2
3.643966005,3.744480961,0
1.423311843,7.700911976,2
4.724338302,-3.409585367,3
8.46698901,-7.659494731,1
8.735924176,-6.736500744,1
7.697447367,-7.166618037,1
4.771647713,-3.851530548,3
8.375541033,-7.381891467,1
1.144128976,7.22871079,2
4.706648606,-3.820282591,3
3.866538648,3.286177953,0
3.771928265,4.315861727,0
3.6983976,3.187004637,0
4.372163173,-3.822436521,3
3.325194998,3.74007313,0
8.492924954,-6.823934566,1
4.546354997,-4.520244781,3
0.340201894,-6.069193386,4
3.200218577,3.599679507,0
4.56729921,-3.392958951,3
3.294120434,3.929993129,0
0.90866693,8.094922998,2
3.773260837,-3.939979868,3
-0.176939901,-5.813428266,4
0.009446069,-5.423590161,4
0.750072904,7.438188291,2
3.40800163,3.870050783,0
2.943691598,3.903861499,0
1.115535673,7.58426247,2
3.142456739,4.451632612,0
4.445547479,-4.019019425,3
1.099764535,-5.851052778,4
3.674754644,4.090786946,0
8.601463103,-6.899434094,1
0.259066805,7.23228925,2
4.051500708,3.47855703,0
2.854200181,4.384454752,0
0.785232509,7.59271198,2
4.005405727,-3.613173079,3
-0.001833541,-6.303315292,4
8.162807238,-6.313751294,1
8.413779652,-7.431808037,1
7.773444133,-6.140680315,1
4.797953011,-4.286911381,3
2.899146971,3.744265539,0
8.955291995,-6.784739457,1
1.363132319,8.402415399,2
3.724980755,3.806803035,0
3.394501836,3.92288568,0
3.081579691,3.690683108,0
3.266403211,4.042499355,0
4.345150073,-4.7468058,3
3.471573686,3.663149911,0
0.748699084,8.089586982,2
8.433832389,-5.951062793,1
0.682522036,8.472840718,2
3.679335741,-3.918001339,3
3.965585884,3.519981263,0
0.838210458,-6.018023239,4
3.448397223,3.810741328,0
5.30199744,-3.674651706,3
8.263857208,-6.087317119,1
-0.003404219,-6.090542804,4
3.826195675,-4.539424526,3
3.698423998,3.998409104,0
8.426582359,-5.859080132,1
4.048191087,-4.056633301,3
3.695634708,-4.466621753,3
1.192562276,8.020986334,2
3.524280238,-3.721640158,3
3.46281199,4.091648373,0
0.474731631,8.025262077,2
4.301835269,-4.158317501,3
8.682864574,-6.590280995,1
3.946992719,-3.607978104,3
3.092852006,4.31913729,0
8.087433457,-7.027151772,1
0.337580188,-5.995171948,4
8.113532493,-6.878389791,1
0.783541525,7.414341153,2
8.056642536,-7.023649033,1
4.567087552,4.254827304,0
3.540596796,3.243193214,0
8.439369015,-6.00591009,1
0.438075603,-6.473390313,4
0.146904249,8.219384304,2
0.057352196,-5.936855647,4
0.853509197,7.49531415,2
0.801280417,7.766834659,2
4.40262128,-4.476024505,3
4.304957673,-3.512984244,3
8.716624015,-7.120156937,1
8.265497564,-6.192838357,1
4.027239418,-3.984098762,3
5.006303214,-4.541922707,3
0.409097881,7.63197006,2
4.005313602,-4.144153328,3
3.05333347,4.478318632,0
3.574395581,4.417162676,0
-0.124917114,-6.290476705,4
0.212827467,7.971082638,2
-0.060052651,-6.488358031,4
8.234412958,-6.870924475,1
3.352219981,4.064346327,0
0.148436058,-5.541595225,4
0.609694037,7.777138727,2
0.483205113,7.658778459,2
4.251860727,3.515274431,0
3.182692339,4.093475087,0
0.190028591,-6.571876376,4
1.121742205,8.025506848,2
3.970910234,4.335561609,0
-0.499050357,-5.63567487,4
4.014291757,-3.975806413,3
0.151374496,-6.555153385,4
0.995558703,7.279300528,2
1.395022398,7.506825684,2
4.410587294,-3.91757518,3
3.984159057,4.091632888,0
3.113020646,4.669467591,0
1.057054115,7.879921668,2
0.625807203,8.34119748,2
7.92562009,-7.625984098,1
4.157361446,4.09041208,0
0.891143984,8.044211697,2
3.659481647,3.843864937,0
1.573864742,7.89863121,2
4.549919014,-3.983707768,3
8.518185834,-6.842313959,1
0.427187532,7.849849993,2
8.415547604,-7.628120002,1
3.958793984,4.068775617,0
3.612026692,3.923572481,0
7.721036597,-6.803711205,1
8.649208593,-6.119400342,1
8.671761369,-7.119507076,1
3.6656453,4.294961186,0
0.93968657,7.108090737,2
3.731845163,4.210943099,0
0.50348502,8.055872458,2
3.833986359,-3.307340999,3
0.968364155,7.502939797,2
8.1743961,-6.372222205,1
0.833640656,7.634405771,2
0.669472908,8.118963,2
0.406456498,-6.016220776,4
4.272386366,-4.386381027,3
8.147207326,-6.713576677,1
8.418950163,-7.272219689,1
0.655877612,8.440061495,2
8.538840841,-6.814619396,1
0.462496264,-6.330097003,4
3.842486868,-3.410789861,3
8.026305852,-6.878431045,1
0.884369871,8.483028184,2
3.098737786,3.781488144,0
0.943442837,8.139762411,2
0.666047289,-6.31733894,4
0.856225313,7.968321521,2
4.527458177,-4.715103675,3
0.767068974,-6.145884517,4
0.604331198,7.773921449,2
1.07276756,7.932324548,2
7.73721495,-6.358652938,1
0.570080055,7.988778559,2
8.178117966,-6.69115868,1
0.413452289,-5.653262338,4
4.742395174,-4.381143308,3
8.546839519,-7.43471273,1
3.781055625,3.957389243,0
0.60502214,7.339793373,2
4.403079761,-2.777855384,3
1.194240449,7.961543892,2
8.184590701,-7.052552126,1
3.35447379,3.863980292,0
1.122201912,7.793827345,2
3.313576861,3.602947255,0
8.737796965,-6.960661709,1
0.408184511,-6.029781198,4
0.855958668,7.663157915,2
5.088453098,-3.622170514,3
3.63435348,4.086332853,0
0.802141036,-5.953871798,4
8.116487212,-6.539667137,1
0.822581747,8.394856018,2
5.063340958,-3.99774728,3
8.939091912,-6.717839428,1
4.681369396,-3.425607727,3
7.892613848,-6.686219233,1
-1.188043886,-6.115212427,4
3.875310961,4.064669929,0
2.573290587,4.136073067,0
3.689784357,4.324113926,0
8.328571039,-7.188801077,1
4.999756281,-4.429647605,3
3.064089365,4.198215001,0
8.172585764,-7.537415893,1
4.045013631,4.024468423,0
-0.402328565,-6.292588455,4
3.350550529,3.478055851,0
4.090742754,3.442794745,0
3.36115278,4.040091818,0
3.941740645,-3.987643132,3
0.587657699,-6.569727126,4
0.575140783,-6.86884002,4
8.753216301,-6.314585828,1
1.243208592,8.127528825,2
4.330571229,-4.351163661,3
0.806675092,-5.459714001,4
1.199222733,7.78306018,2
3.720815752,3.455338411,0
-0.273908023,-5.959958543,4
4.729084551,-3.541769844,3
4.395583511,-4.318830299,3
3.059464914,3.763995651,0
0.857012347,-6.549693472,4
0.421264767,7.841518446,2
4.621428656,-4.381786441,3
7.468428951,-6.783457829,1
-0.626408185,-4.969558107,4
4.348781091,-3.782037207,3
8.282942126,-6.531037364,1
0.284024387,-6.163056948,4
3.312016664,4.005753252,0
4.020243027,3.64073959,0
4.039295837,3.748284027,0
4.803369153,-4.411500881,3
-0.156799614,-6.625303784,4
0.349529809,-6.47944079,4
8.627924784,-7.200860684,1
4.278845287,-4.393036116,3
7.520797476,-6.552203773,1
-0.058309972,-6.420395733,4
3.073477015,4.37092717,0
1.124103699,7.562800196,2
8.5342239,-6.941561168,1
4.239423557,4.523101374,0
4.870492668,-3.573387374,3
8.606676674,-7.243196014,1
4.212487791,-3.229007712,3
0.477278878,-5.473423135,4
8.522677905,-6.508475654,1
8.08273284,-7.128451248,1
0.238104546,-5.826552741,4
1.841331607,7.678015283,2
8.720959842,-6.866711379,1
5.218678749,-3.916562121,3
8.015054255,-6.434918931,1
7.54748374,-6.763476816,1
0.437464754,-6.126002267,4
0.461492537,-6.055904738,4
7.885903635,-6.174076709,1
0.764306406,7.947461153,2
3.884612101,4.454190557,0
4.369886935,-4.392498563,3
3.832157496,3.944317599,0
3.95718578,-3.63748819,3
0.408784463,-6.20003353,4
4.956455851,-3.383542615,3
4.012193686,3.780121923,0
0.376858505,-6.437691922,4
8.200990905,-6.690839606,1
-0.001478657,-5.898059641,4
0.384044743,8.31918638,2
0.585927193,8.286463838,2
0.767688054,8.465745385,2
3.743466287,-3.556333618,3
8.101482355,-6.671457351,1
0.574963186,-5.970297941,4
0.470983456,-6.139981432,4
4.83266441,-3.772392331,3
5.295461845,-3.572310797,3
3.868696153,-4.791394238,3
0.281378422,-5.902758508,4
8.072191527,-6.720809679,1
3.254851308,3.414640326,0
1.132884616,6.43429178,2
8.12268579,-6.991729302,1
0.322411285,-6.304423639,4
0.119617968,-6.577606584,4
3.105836276,3.918913974,0
3.571417051,4.046255353,0
4.010216573,3.644221232,0
4.466646105,-4.092414644,3
7.897732489,-6.588638123,1
1.15191485,8.854388114,2
4.310181772,4.251671089,0
0.352977544,-6.132744308,4
4.159651513,-4.435081988,3
4.168845437,-3.571548068,3
8.026242572,-6.685400062,1
8.519884671,-7.034539265,1
3.522037874,-4.517442747,3
8.681651302,-6.149732501,1
7.897480278,-6.93054833,1
4.29955614,-4.072796659,3
4.32381778,-3.800631278,3
0.729121541,-6.07523964,4
0.775302551,8.35421431,2
8.398674418,-6.710640704,1
0.396097417,-6.398237853,4
3.167585475,3.858372853,0
3.216161533,3.577009055,0
0.226042801,-6.263656593,4
3.142914288,3.738491888,0
8.567134749,-6.775199772,1
0.617637941,-5.656013262,4
4.033887156,-4.667743727,3
1.844382964,7.932558769,2
-0.242977943,7.760397512,2
3.166451122,3.747075326,0
4.673306599,-4.117996684,3
0.57477464,7.669690542,2
0.809194615,-6.288749665,4
0.663894554,-6.263334832,4
0.804906754,-6.105173355,4
3.684272784,3.875842129,0
1.315731485,7.112545964,2
3.679886467,4.262910751,0
0.008860666,-5.474468318,4
4.877041268,-4.187738809,3
4.366051334,-4.036844897,3
4.593170441,-3.887320894,3
0.841025905,7.616778291,2
7.113004105,-6.81428293,1
3.263640038,3.639282808,0
0.369010594,8.111764215,2
0.501735444,7.74023204,2
-0.300681856,-6.195315155,4
3.965016563,-3.018848249,3
3.364116214,3.872379403,0
4.059798608,3.49568797,0
8.210823992,-7.30388375,1
3.205510765,3.87551152,0
4.17398634,-3.607822984,3
4.45021538,-4.160346407,3
4.661996941,-3.939546199,3
7.694960031,-6.780691976,1
4.575427226,-3.925924749,3
4.443111678,-4.116828862,3
4.713879308,-4.187067243,3
1.27370674,6.777236676,2
3.852483555,3.756965059,0
8.006211808,-6.424634392,1
4.184958636,4.350751418,0
4.240584415,-3.736780149,3
1.008779602,8.222037842,2
4.022117434,5.088018605,0
4.395618449,-4.061545661,3
0.947371579,7.748104471,2
3.535893181,3.539758767,0
1.089875777,8.222564113,2
3.547871325,4.098097655,0
4.267407817,3.395056676,0
4.237302387,3.181486073,0
0.533403936,-6.081799394,4
9.006165621,-6.905407153,1
8.272369129,-6.728408985,1
1.326410427,7.816235854,2
4.046680707,-4.488490967,3
4.299853008,-3.836211288,3
3.120670581,3.817530201,0
8.882616797,-6.499856344,1
4.144252463,-3.394646574,3
7.904072961,-7.411536677,1
7.836855694,-6.956990036,1
7.557054213,-7.185308434,1
0.547295678,-6.240359452,4
0.147256388,-5.678972918,4
8.303076817,-7.066446644,1
4.195692212,-3.580723928,3
4.614228384,-4.941949536,3
4.002905581,-3.212999023,3
3.820339069,-4.045966234,3
3.398828002,3.71072783,0
8.341605266,-6.950752242,1
1.068705994,7.934290412,2
7.73053951,-6.656301964,1
0.824450606,8.664227195,2
7.77310919,-6.153920468,1
0.221567598,-5.155219075,4
5.033792337,-3.424443087,3
0.430198885,7.856387724,2
0.137791975,-5.944982312,4
7.864088179,-6.579377918,1
4.150986712,-3.816505985,3
-0.183033212,-6.618956731,4
0.927405496,-5.217140775,4
7.781628788,-6.802024184,1
0.614320724,7.934152123,2
1.313830126,8.079758466,2
0.559233132,7.271631342,2
6.903204018,-7.271279332,1
1.111248365,7.800279916,2
1.078877765,7.878401304,2
2.593614348,3.773425835,0
0.370155087,-6.503099815,4
-0.541166642,-6.115234217,4
1.605359082,8.266763322,2
0.718713566,7.96650614,2
0.725966865,7.898434379,2
3.169760512,4.014250345,0
-0.11227611,-5.901439022,4
7.866378003,-6.127399393,1
0.102578273,-5.671557841,4
1.030303109,-6.521292765,4
0.713469853,8.170388602,2
0.93123794,7.633310797,2
4.72110405,-3.741155247,3
-0.254543334,-6.532742034,4
0.60871202,-6.266015705,4
0.269490796,8.073638636,2
4.112096745,-3.637639811,3
0.059291293,-6.06168739,4
0.097068037,-6.451949772,4
3.391346066,4.374740155,0
0.658080316,7.40100757,2
7.836310882,-7.603517415,1
8.485504409,-6.591047194,1
3.70166365,3.813104822,0
0.418902694,-6.175691087,4
3.47761095,4.682003456,0
0.34696275,-6.290648215,4
0.288563098,7.281692504,2
8.129022264,-6.776648404,1
3.087446788,3.590689625,0
8.459096711,-6.702741407,1
0.370269751,-6.201650725,4
5.289537078,-3.3234315,3
1.069698928,8.465382764,2
4.365075293,-3.970167501,3
7.720862294,-7.204943386,1
4.002315564,3.706997129,0
4.740839962,-4.018680411,3
5.007049147,-4.260200137,3
3.819673734,4.288615351,0
4.746863451,-3.472356722,3
1.170631422,7.794143242,2
7.553332465,-6.067342027,1
4.278467921,-4.680208004,3
4.432659716,-4.607166246,3
0.819534383,8.09199505,2
0.255851154,-6.33327881,4
3.698454442,3.913459834,0
4.112319418,-3.858302509,3
4.474098678,-3.98557643,3
4.814731236,-4.310643585,3
0.913420412,7.9227012,2
3.335810942,3.603440046,0
-0.027343857,-5.761289717,4
8.753929238,-6.944287269,1
8.570351597,-5.790603053,1
0.705448437,7.692524699,2
3.477601245,4.043745368,0
4.628502931,-3.433135376,3
4.450263926,-4.28458762,3
1.101153786,8.453491155,2
3.437691833,3.688033912,0
3.731373081,-4.168228278,3
8.966547809,-7.600533213,1
0.026038666,-6.666949569,4
0.398343081,7.847376422,2
8.543601724,-6.264960985,1
0.547463282,-6.764689205,4
0.374151478,-6.591028873,4
5.211607351,-4.03202071,3
1.764296857,7.784251257,2
0.088689951,-6.483840168,4
4.060231091,4.06198747,0
0.314137589,-6.340685142,4
1.054830684,7.443448871,2
4.7201482,-4.010215129,3
4.672915634,-3.287139602,3
0.713342551,-5.642568334,4
3.536798735,4.551896273,0
0.285750432,-5.654829807,4
1.099827594,7.455896308,2
0.089062772,-6.581154289,4
-0.449221829,-6.033347393,4
3.357378445,3.845193319,0
3.438426108,3.823098891,0
4.780723853,-4.235478642,3
3.574679076,3.846338895,0
0.043201875,-6.095792453,4
0.965170363,8.345920836,2
8.105864618,-6.459190128,1
3.25115214,3.617404946,0
0.510152415,-6.304732234,4
8.504820037,-7.459577839,1
3.989118505,-3.749707445,3
8.185651714,-7.151107819,1
0.738918155,8.351647174,2
4.518754804,-3.914944371,3
0.237012559,8.162562868,2
4.255197684,-4.350462255,3
0.653545758,-6.067762471,4
1.075870826,7.492300847,2
8.456799687,-5.971151366,1
3.539135627,-3.334698721,3
0.383525981,-5.537384562,4
3.426205479,4.092236905,0
3.35922016,4.010496611,0
-0.070111591,-5.981517096,4
-0.235005016,-6.694932107,4
0.472917964,-5.979560346,4
1.118723519,7.456283803,2
3.492528485,3.332813609,0
7.184628165,-6.834772893,1
3.805206654,3.791548201,0
3.538813373,3.61986593,0
0.184736618,-6.085741092,4
0.780093058,-6.534307325,4
0.643801076,7.459445775,2
7.891445362,-6.767485919,1
7.872418502,-6.66225132,1
3.534014041,3.56523046,0
8.190097398,-7.125047609,1
8.677427678,-6.301743233,1
4.569020396,-3.635700386,3
0.312389971,-6.050499934,4
8.149146033,-7.212568572,1
8.18791989,-6.683382213,1
3.58823514,3.376565611,0
7.217833417,-6.146317681,1
4.617007748,-3.500638786,3
3.627244502,-4.013128409,3
1.475759721,8.403802639,2
7.790991322,-6.838332476,1
0.352875899,7.378308144,2
-0.657928766,-5.907478141,4
8.669865704,-6.863437153,1
1.223737047,7.607942118,2
0.1250294,-5.987857339,4
-0.006973768,-5.778064599,4
8.502423317,-7.099180763,1
0.243369937,-6.190861188,4
3.151149706,4.004587846,0
9.009979221,-6.482869699,1
0.88970353,8.64702455,2
0.143023183,-6.230276005,4
0.694212966,-6.45932643,4
0.71671595,7.235795169,2
-0.393152729,-6.811768863,4
-0.081521502,-5.683188706,4
3.820236696,-3.424143824,3
1.223948676,7.852175529,2
0.043454528,-7.003310582,4
3.337704534,4.134705806,0
8.961090599,-6.214224052,1
0.31401154,7.312555465,2
0.65490716,7.44383095,2
1.011388172,-6.234747978,4
1.061304652,8.211067785,2
7.626813092,-7.156276905,1
8.043692843,-6.802497044,1
4.185589303,-3.285832137,3
3.523494503,4.55586582,0
0.059515074,-5.617377693,4
0.309985152,7.684836732,2
4.21164617,-4.041323644,3
7.886928001,-6.911007787,1
4.19318071,-3.767888415,3
0.817421886,-6.282260271,4
0.63600796,-5.603660104,4
8.519011681,-7.148682692,1
9.476617106,-7.01878696,1
0.035429541,-6.059923557,4
0.854731149,8.101783394,2
5.224650752,-4.144120756,3
1.10712129,8.232534583,2
0.205486604,-5.385461442,4
3.115818789,4.065717648,0
4.277972711,-3.69464437,3
3.784833789,3.824170434,0
8.309017653,-7.070462527,1
0.872707732,7.604805853,2
3.741281239,-4.310581554,3
4.899053196,-4.29033872,3
1.174598607,7.775849679,2
3.861098644,-3.744765279,3
1.834554456,6.957561572,2
4.285953012,-3.686428761,3
0.57135566,-6.925736515,4
3.675196648,4.141978766,0
0.477417201,7.664763848,2
3.707210287,-3.660632462,3
4.36901526,-3.977056965,3
3.186545397,4.018483502,0
1.30436848,-6.230380907,4
3.762923825,4.52541828,0
0.134749686,-6.077743281,4
8.211164262,-6.611349559,1
4.610503492,4.178267341,0
1.141528782,-5.608458034,4
4.585822105,-4.646912082,3
-0.289393171,-6.77710798,4
3.617395742,4.204325655,0
3.422431823,-4.573946055,3
7.970614719,-6.947268262,1
1.110770849,7.757441396,2
4.606356126,-3.474215557,3
4.032635995,-3.764736338,3
3.55682464,4.864076806,0
1.219561333,7.719106433,2
1.654474889,7.340346807,2
0.669512343,-5.993020066,4
0.514332666,-6.292868701,4
4.145313769,-3.482623953,3
-0.296720662,-6.583740964,4
3.569158103,4.893855201,0
2.962805108,3.777214535,0
3.671757578,4.053828089,0
0.954153527,-5.325686926,4
8.083273736,-6.723310966,1
0.188054799,-6.055668743,4
0.295958254,-6.313391824,4
8.666039234,-6.427466277,1
3.897296883,3.883917003,0
2.466840774,3.881318442,0
4.277381937,3.466941875,0
3.184620316,5.138209082,0
3.256146147,4.32639317,0
7.950995453,-7.075910548,1
3.14621877,3.8045856,0
1.23271027,7.989880488,2
1.493408255,7.653681576,2
4.411051839,-4.054093471,3
4.148285398,-4.15193138,3
3.747396287,4.107025107,0
4.503418532,-4.088618363,3
0.328267005,-5.74495577,4
0.47702806,-5.97418851,4
1.069844879,8.014291657,2
0.826091029,8.009378671,2
3.509759863,3.826151126,0
3.802366674,4.157430101,0
0.41956269,8.144524246,2
0.527101987,-5.569455173,4
3.339520307,3.823403027,0
4.153161689,-4.255485606,3
4.822292153,-3.07467349,3
8.112742048,-7.025029948,1
1.252627834,7.915360899,2
0.339529645,7.817556574,2
3.623967385,3.514751353,0
0.140332728,-5.573428813,4
4.411946101,-3.576218116,3
-0.213177491,7.453426344,2
4.223778995,-3.188600288,3
4.570842827,-4.256794015,3
0.915858753,-5.908460322,4
3.784426068,4.188627818,0
-0.231332052,-5.560384153,4
8.536054899,-6.626144005,1
4.30582031,4.422606815,0
0.794162632,7.610649949,2
3.802982475,3.800358271,0
3.118510246,3.41701261,0
0.453656797,-6.098974336,4
0.717874671,-6.176580161,4
4.170551127,4.987909884,0
1.927908643,8.165805766,2
0.073978527,-5.389367685,4
3.336338743,3.937416991,0
4.17885295,-3.465341402,3
4.804997766,-3.72359637,3
3.823013172,3.379052383,0
1.144378119,7.464640802,2
0.392595896,-6.113103558,4
8.34544923,-7.032667758,1
3.861377272,4.449783522,0
8.197788556,-6.577927945,1
0.795789772,7.970153666,2
7.848858343,-6.586523931,1
0.682923933,7.386493232,2
4.651959973,-4.278444882,3
4.24419593,-3.415178449,3
8.711381893,-6.852849904,1
8.685838676,-6.165191965,1
-0.250509179,-6.694196932,4
3.517688309,4.2130982,0
4.028813507,-4.587575724,3
3.200658455,3.686798164,0
1.593663937,8.017049873,2
7.493783314,-6.548497125,1
0.94213156,7.633023039,2
4.543331719,-4.343259803,3
4.085252374,-3.78716781,3
2.62114289,3.834188613,0
0.158445153,-6.684012072,4
3.547817863,3.490767362,0
5.012864743,-3.891151445,3
8.570099051,-6.888132747,1
3.926086359,-3.864973563,3
7.646508796,-6.682048165,1
3.287767241,3.565887828,0
4.145007271,-4.023028599,3
3.36233864,3.868490388,0
3.855570894,-3.626459453,3
3.997136603,-3.766868723,3
7.895743364,-6.682441589,1
8.724367735,-7.025487,1
1.608100859,7.746810687,2
4.152579332,-3.605234112,3
4.171926066,-4.102345598,3
1.115018902,8.339379,2
0.462465981,-5.909974378,4
-0.460365638,-5.821647165,4
0.494674701,7.520703848,2
4.22844175,3.216575876,0
-0.039187853,-5.756829099,4
3.680892142,3.431968212,0
4.195843791,-3.998069158,3
0.44498468,-5.666775803,4
2.939775406,4.089882317,0
4.083990962,-3.950566274,3
-0.665085285,-5.586492219,4
0.279204425,7.64312841,2
0.300183036,-5.798417306,4
0.14102511,-5.854645397,4
0.101258369,-5.009844153,4
4.283645007,-4.299506056,3
4.742697184,-4.037347694,3
1.120269523,7.69167083,2
0.657516195,-6.099508353,4
7.898556041,-7.334515206,1
4.328504809,-4.367302898,3
0.163885519,-5.652666383,4
0.69163004,7.609143356,2
8.358978661,-6.516791673,1
8.544012055,-6.650490105,1
0.457354667,-5.768545079,4
1.151364202,8.397854005,2
8.117062534,-7.19750294,1
8.279181538,-6.640272346,1
3.683880443,4.097516954,0
0.041629947,-6.066628867,4
4.372010742,-3.987792031,3
8.30009383,-6.940752167,1
5.135062956,-4.166628342,3
0.886406327,8.073641708,2
0.973347314,8.475664909,2
2.887339417,4.088138317,0
8.511438688,-7.080221931,1
1.021567007,7.535933399,2
4.493362134,-3.444828129,3
4.644152424,-4.088624357,3
8.445676571,-7.249793719,1
4.070838342,-3.902544139,3
3.145918784,3.062434655,0
8.297502431,-6.727694149,1
8.474681278,-6.341641473,1
7.800866352,-7.469544023,1
0.804753062,-6.004211859,4
8.015399517,-6.638318325,1
4.962958147,-3.31231651,3
0.680767877,-5.69035007,4
0.922363218,7.828116652,2
0.687045869,8.218969814,2
0.061545877,-6.473682244,4
-0.280996414,-6.033948509,4
0.838238956,7.883859528,2
7.402699858,-6.758633232,1
8.551390392,-7.304147347,1
3.661406729,4.646161906,0
3.931279564,-4.257743574,3
8.119804155,-6.349929732,1
8.102912437,-6.191022943,1
1.014953197,8.42932387,2
4.403928031,-2.924295671,3
3.495999429,4.343606589,0
0.257839212,-6.363139865,4
7.909544832,-6.297145861,1
2.491063571,3.786311598,0
3.457750091,4.004804142,0
3.155316763,3.276519536,0
1.177147398,7.094001783,2
3.999040387,-3.826812236,3
0.804190153,7.343060114,2
3.589911834,4.033813127,0
3.676420259,4.147086906,0
1.108874421,7.230158557,2
3.574256183,3.959549225,0
-0.230419054,-5.473857655,4
7.924182724,-6.976947629,1
8.267993479,-6.305590751,1
1.880694796,8.063112624,2
0.854002695,-5.914104518,4
8.980742771,-6.708529276,1
8.830940691,-7.611229579,1
-0.025002208,-6.229786227,4
7.585376968,-6.916698384,1
7.963094836,-6.314766789,1
1.4767033,8.060832818,2
2.89423053,3.681653852,0
0.094702914,-5.643519121,4
1.377720319,7.187888231,2
3.402413161,4.419718639,0
1.625549561,8.263141974,2
4.467175098,-3.715518896,3
0.780859534,8.071422091,2
0.834964963,7.609865493,2
3.553474144,4.211254343,0
0.145161157,-6.320180084,4
0.829034596,8.311642426,2
3.498812481,4.001411263,0
3.885781053,4.082091104,0
3.328775678,3.534435717,0
0.551375405,7.290428236,2
8.000757929,-6.99251299,1
7.735153651,-7.169764497,1
0.621560383,8.102646121,2
4.383649775,-3.662734296,3
0.212650095,-6.90715499,4
7.705160236,-7.199118084,1
0.413420753,-5.479470704,4
-0.407439826,-6.202732578,4
8.038600351,-7.033075915,1
0.309301415,6.874251296,2
1.145656258,7.320780981,2
8.465612005,-6.486192846,1
4.420332914,-4.206536467,3
8.0388766,-6.519474078,1
0.702283252,-6.70665916,4
1.304797499,-6.274871485,4
0.057089912,-6.075982046,4
8.291485676,-6.988054735,1
0.512027454,7.988879836,2
3.55777388,3.128187772,0
3.685314171,4.157377403,0
4.69601235,-4.638429201,3
7.951678987,-7.116927671,1
7.809900816,-7.418000441,1
3.586060685,-4.04502258,3
0.557789107,7.507388015,2
8.098017871,-6.928595101,1
0.413472758,-5.53543417,4
1.215275581,8.466260693,2
3.898387278,4.193653992,0
1.155565131,7.490341406,2
1.098583717,7.674926563,2
0.0018558,-7.049303099,4
0.566710944,-5.962982711,4
0.437286181,-5.661764447,4
4.264145951,-3.979120234,3
3.943059971,3.865323686,0
0.297724604,-5.959252282,4
3.959770474,-3.786115237,3
1.027224888,7.322645092,2
0.462069499,-6.227151206,4
-0.126279821,-6.213270772,4
0.037139735,-6.305035977,4
3.189108317,3.870952879,0
0.827579148,7.647036219,2
